"","Correlation","Protein","Tissue"
"498",0.272917880643296,"ENSG00000049245.13","Breast"
"499",0.369752538329871,"ENSG00000049246.14","Breast"
"500",0.679341143958456,"ENSG00000049283.18","Breast"
"501",0.787587599155947,"ENSG00000049323.16","Breast"
"502",0.663861020615561,"ENSG00000049449.10","Breast"
"503",0.617775120800146,"ENSG00000049540.17","Breast"
"504",0.334207255596101,"ENSG00000049541.11","Breast"
"505",0.574428159911393,"ENSG00000049618.24","Breast"
"506",0.318155490837414,"ENSG00000049656.14","Breast"
"507",0.831179124573299,"ENSG00000049759.18","Breast"
"508",0.340565317035905,"ENSG00000049768.16","Breast"
"509",0.411051007707145,"ENSG00000049860.14","Breast"
"510",0.439534289647923,"ENSG00000049883.15","Breast"
"511",-0.0252092378177979,"ENSG00000050130.18","Breast"
"512",0.384351691621888,"ENSG00000050165.18","Breast"
"513",0.589878858741328,"ENSG00000050327.15","Breast"
"514",0.518027867831857,"ENSG00000050393.11","Breast"
"515",0.840393516459982,"ENSG00000050405.13","Breast"
"516",0.537713926815223,"ENSG00000050426.16","Breast"
"517",0.295982280766953,"ENSG00000050555.18","Breast"
"518",0.678284727550973,"ENSG00000050748.17","Breast"
"519",0.42015272558486,"ENSG00000050820.17","Breast"
"520",0.231407338496637,"ENSG00000051009.11","Breast"
"521",0.372216586803358,"ENSG00000051108.15","Breast"
"522",0.558696911323837,"ENSG00000051128.19","Breast"
"523",0.386370238782297,"ENSG00000051180.17","Breast"
"524",0.577983423659065,"ENSG00000051382.9","Breast"
"525",0.336120392923061,"ENSG00000051523.11","Breast"
"526",0.556544418561705,"ENSG00000051596.10","Breast"
"527",0.54095861971313,"ENSG00000051620.11","Breast"
"528",0.345839781382103,"ENSG00000051825.15","Breast"
"529",0.654665793263968,"ENSG00000052126.14","Breast"
"530",0.537656188107165,"ENSG00000052344.16","Breast"
"531",0.204878065797902,"ENSG00000052723.12","Breast"
"532",0.4927980978688,"ENSG00000052749.14","Breast"
"533",0.118679050567595,"ENSG00000052795.13","Breast"
"534",0.48612733740053,"ENSG00000052802.13","Breast"
"535",0.236087307066239,"ENSG00000052841.15","Breast"
"536",0.322291477784544,"ENSG00000053108.17","Breast"
"537",0.235341402392068,"ENSG00000053254.15","Breast"
"538",0.388994083084303,"ENSG00000053371.12","Breast"
"539",0.700158857777087,"ENSG00000053372.5","Breast"
"540",-0.0244582336967656,"ENSG00000053501.13","Breast"
"541",0.397556390977444,"ENSG00000053702.15","Breast"
"542",0.452884701696173,"ENSG00000053747.16","Breast"
"543",0.110109611846395,"ENSG00000053770.12","Breast"
"544",0.118429498368568,"ENSG00000053900.10","Breast"
"545",0.211934348375794,"ENSG00000054116.12","Breast"
"546",0.317456500311786,"ENSG00000054118.15","Breast"
"547",0.529317522241503,"ENSG00000054148.18","Breast"
"548",0.50615843733044,"ENSG00000054179.12","Breast"
"549",0.525612244897959,"ENSG00000054219.11","Breast"
"550",0.195522466543851,"ENSG00000054267.22","Breast"
"551",0.583901801272043,"ENSG00000054282.16","Breast"
"552",0.443336455478803,"ENSG00000054523.17","Breast"
"553",0.536439002178205,"ENSG00000054598.9","Breast"
"554",0.358501813815559,"ENSG00000054611.14","Breast"
"555",0.48576548028273,"ENSG00000054654.18","Breast"
"556",0.370196623082202,"ENSG00000054793.14","Breast"
"557",0.597060273287428,"ENSG00000054965.10","Breast"
"558",0.271841996574154,"ENSG00000054983.17","Breast"
"559",0.411264782151168,"ENSG00000055044.11","Breast"
"560",0.109225352382486,"ENSG00000055070.17","Breast"
"561",0.638246128257566,"ENSG00000055130.17","Breast"
"562",0.71384876034219,"ENSG00000055147.19","Breast"
"563",0.702320044053351,"ENSG00000055163.20","Breast"
"564",0.722122113455858,"ENSG00000055208.19","Breast"
"565",0.739015567275078,"ENSG00000055332.18","Breast"
"566",0.452557291769967,"ENSG00000055483.19","Breast"
"567",0.305175109098298,"ENSG00000055609.18","Breast"
"568",0.514296187683284,"ENSG00000055813.6","Breast"
"569",0.352803299208622,"ENSG00000055917.15","Breast"
"570",0.0549578967240122,"ENSG00000055950.16","Breast"
"571",-0.0663833938210439,"ENSG00000055955.17","Breast"
"572",0.136407105035897,"ENSG00000055957.11","Breast"
"573",0.44768703164313,"ENSG00000056050.7","Breast"
"574",0.285214911561241,"ENSG00000056097.16","Breast"
"575",0.42163057450029,"ENSG00000056277.16","Breast"
"576",0.367333448563921,"ENSG00000056487.16","Breast"
"577",0.608867068496555,"ENSG00000056558.11","Breast"
"578",0.281987792761847,"ENSG00000056586.16","Breast"
"579",0.627965620920943,"ENSG00000056972.20","Breast"
"580",0.790613900294733,"ENSG00000056998.20","Breast"
"581",0.196216853007457,"ENSG00000057019.16","Breast"
"582",0.351666330042486,"ENSG00000057149.16","Breast"
"583",0.426687215330383,"ENSG00000057252.13","Breast"
"584",0.753416723404686,"ENSG00000057294.15","Breast"
"585",0.132127463416682,"ENSG00000057593.14","Breast"
"586",0.519259168983696,"ENSG00000057608.17","Breast"
"587",0.438260869565217,"ENSG00000057657.17","Breast"
"588",0.47133322191309,"ENSG00000057663.16","Breast"
"589",0.574315395472952,"ENSG00000057704.13","Breast"
"590",0.108497828100078,"ENSG00000057757.10","Breast"
"591",0.520269355559076,"ENSG00000057935.13","Breast"
"592",0.784921215641957,"ENSG00000058056.9","Breast"
"593",0.644234742743986,"ENSG00000058063.16","Breast"
"594",0.870268851379691,"ENSG00000058085.15","Breast"
"595",0.640246691807126,"ENSG00000058091.17","Breast"
"596",0.219247170940221,"ENSG00000058262.10","Breast"
"597",0.499799300340728,"ENSG00000058272.19","Breast"
"598",0.414281473762933,"ENSG00000058404.20","Breast"
"599",0.322705094783883,"ENSG00000058453.17","Breast"
"600",0.639457903232122,"ENSG00000058600.16","Breast"
"601",0.625739878069998,"ENSG00000058668.14","Breast"
"602",0.136497581608268,"ENSG00000058729.11","Breast"
"603",0.455484215642671,"ENSG00000058799.15","Breast"
"604",0.192557366079032,"ENSG00000058804.12","Breast"
"605",0.190986779027487,"ENSG00000059122.16","Breast"
"606",0.491014860934662,"ENSG00000059145.19","Breast"
"607",0.560495056550622,"ENSG00000059377.18","Breast"
"608",0.807476180044677,"ENSG00000059378.13","Breast"
"609",0.545803110426127,"ENSG00000059573.9","Breast"
"610",0.663491730609007,"ENSG00000059588.10","Breast"
"611",0.218284539451433,"ENSG00000059691.12","Breast"
"612",0.591454214353752,"ENSG00000059758.8","Breast"
"613",0.0559101994996546,"ENSG00000059769.20","Breast"
"614",0.525970342759906,"ENSG00000059804.16","Breast"
"615",0.463127018541434,"ENSG00000060069.17","Breast"
"616",0.690026252055026,"ENSG00000060138.13","Breast"
"617",0.656726478495973,"ENSG00000060237.17","Breast"
"618",0.488929008359798,"ENSG00000060339.14","Breast"
"619",0.586544910260203,"ENSG00000060491.16","Breast"
"620",0.325192722787542,"ENSG00000060558.4","Breast"
"621",0.360051363929584,"ENSG00000060656.20","Breast"
"622",0.315483015903092,"ENSG00000060688.13","Breast"
"623",0.880029806259314,"ENSG00000060718.22","Breast"
"624",0.36022261197913,"ENSG00000060749.15","Breast"
"625",0.355656355230103,"ENSG00000060762.19","Breast"
"626",0.609433032842358,"ENSG00000060971.18","Breast"
"627",0.771312007082203,"ENSG00000060982.15","Breast"
"628",0.447218223966193,"ENSG00000061273.18","Breast"
"629",0.402723890265938,"ENSG00000061337.15","Breast"
"630",0.222831167959489,"ENSG00000061676.15","Breast"
"631",0.408496383515933,"ENSG00000061794.13","Breast"
"632",0.713001036468307,"ENSG00000061918.13","Breast"
"633",0.310081563088044,"ENSG00000061936.9","Breast"
"634",0.244460740456256,"ENSG00000061938.19","Breast"
"635",0.267599265072418,"ENSG00000061987.16","Breast"
"636",0.858077692992637,"ENSG00000062038.14","Breast"
"637",0.320819424889471,"ENSG00000062194.16","Breast"
"638",0.82,"ENSG00000062282.15","Breast"
"639",0.62966431670205,"ENSG00000062485.19","Breast"
"640",0.200146663621578,"ENSG00000062582.14","Breast"
"641",0.324097284125612,"ENSG00000062598.18","Breast"
"642",0.479167019832718,"ENSG00000062650.19","Breast"
"643",0.374142217473816,"ENSG00000062716.13","Breast"
"644",0.458790993135272,"ENSG00000062725.10","Breast"
"645",0.582095921961794,"ENSG00000062822.15","Breast"
"646",0.425383169400682,"ENSG00000063046.17","Breast"
"647",0.198943569542979,"ENSG00000063169.10","Breast"
"648",0.227314142103127,"ENSG00000063176.16","Breast"
"649",-0.0174199623368154,"ENSG00000063177.13","Breast"
"650",0.190322963090616,"ENSG00000063241.8","Breast"
"651",0.337930275400549,"ENSG00000063244.12","Breast"
"652",0.142271404025006,"ENSG00000063245.15","Breast"
"653",0.289240004357601,"ENSG00000063322.15","Breast"
"654",0.532734789668992,"ENSG00000063587.15","Breast"
"655",0.635216291808716,"ENSG00000063601.17","Breast"
"656",0.467943279067903,"ENSG00000063660.9","Breast"
"657",0.177269940625392,"ENSG00000063761.16","Breast"
"658",0.66136907564186,"ENSG00000063854.13","Breast"
"659",0.28505762783173,"ENSG00000063978.16","Breast"
"660",0.685276858290609,"ENSG00000064012.22","Breast"
"661",0.885172439671473,"ENSG00000064042.18","Breast"
"662",0.434210481770978,"ENSG00000064102.15","Breast"
"663",0.485588700961525,"ENSG00000064115.11","Breast"
"664",0.659396299902629,"ENSG00000064199.6","Breast"
"665",0.522712993061514,"ENSG00000064205.10","Breast"
"666",0.503009241771801,"ENSG00000064270.12","Breast"
"667",0.424271054788825,"ENSG00000064300.9","Breast"
"668",0.368205128205128,"ENSG00000064309.14","Breast"
"669",0.464744556173823,"ENSG00000064313.12","Breast"
"670",0.642287851571564,"ENSG00000064419.13","Breast"
"671",0.242060588839298,"ENSG00000064490.14","Breast"
"672",0.248076981700995,"ENSG00000064545.15","Breast"
"673",0.325931588631174,"ENSG00000064547.14","Breast"
"674",0.489912119767034,"ENSG00000064601.19","Breast"
"675",0.528413536977348,"ENSG00000064607.17","Breast"
"676",0.409840146728922,"ENSG00000064652.11","Breast"
"677",0.702013470605985,"ENSG00000064666.15","Breast"
"678",0.24450146627566,"ENSG00000064692.19","Breast"
"679",0.33081889279025,"ENSG00000064703.12","Breast"
"680",0.133349592369917,"ENSG00000064726.10","Breast"
"681",0.53369360817449,"ENSG00000064763.11","Breast"
"682",0.906421894052296,"ENSG00000064787.13","Breast"
"683",0.749631682646257,"ENSG00000064886.14","Breast"
"684",-0.0383824913139536,"ENSG00000064932.16","Breast"
"685",0.405949866898733,"ENSG00000064933.18","Breast"
"686",0.401123858218043,"ENSG00000064961.19","Breast"
"687",0.306833725906548,"ENSG00000064989.13","Breast"
"688",0.137216200099522,"ENSG00000064995.18","Breast"
"689",0.416569707387518,"ENSG00000064999.15","Breast"
"690",0.412404376931313,"ENSG00000065000.19","Breast"
"691",0.414195499179462,"ENSG00000065029.15","Breast"
"692",0.66636972865002,"ENSG00000065054.14","Breast"
"693",0.546901752645671,"ENSG00000065057.9","Breast"
"694",0.475060122888785,"ENSG00000065060.17","Breast"
"695",0.145686167324405,"ENSG00000065135.12","Breast"
"696",0.577491528016803,"ENSG00000065150.21","Breast"
"697",0.607036827103482,"ENSG00000065154.12","Breast"
"698",0.477549707282043,"ENSG00000065243.20","Breast"
"699",0.232741436987048,"ENSG00000065268.11","Breast"
"700",0.113825140458915,"ENSG00000065308.5","Breast"
"701",0.37090568287421,"ENSG00000065320.9","Breast"
"702",0.553135888501742,"ENSG00000065328.16","Breast"
"703",0.793733212757611,"ENSG00000065357.20","Breast"
"704",0.688728150996813,"ENSG00000065361.16","Breast"
"705",0.609182807724106,"ENSG00000065413.20","Breast"
"706",0.806644842411879,"ENSG00000065427.14","Breast"
"707",0.59084235002515,"ENSG00000065457.10","Breast"
"708",0.746639163529427,"ENSG00000065485.20","Breast"
"709",0.517877979611267,"ENSG00000065491.8","Breast"
"710",-0.0610835436265559,"ENSG00000065518.8","Breast"
"711",0.292742244359431,"ENSG00000065526.12","Breast"
"712",0.707017231914928,"ENSG00000065534.18","Breast"
"713",0.511153225770844,"ENSG00000065548.18","Breast"
"714",0.738740539607109,"ENSG00000065559.15","Breast"
"715",0.528053196424916,"ENSG00000065600.12","Breast"
"716",0.222107556534099,"ENSG00000065609.14","Breast"
"717",0.760815223561349,"ENSG00000065613.15","Breast"
"718",0.564611760441929,"ENSG00000065615.14","Breast"
"719",0.733194824321481,"ENSG00000065618.21","Breast"
"720",0.188725490196078,"ENSG00000065621.15","Breast"
"721",0.454945054945055,"ENSG00000065665.21","Breast"
"722",0.656737292558188,"ENSG00000065675.15","Breast"
"723",0.247726438821568,"ENSG00000065717.15","Breast"
"724",0.288537549407115,"ENSG00000065802.12","Breast"
"725",0.790434028764274,"ENSG00000065809.13","Breast"
"726",0.824316611834639,"ENSG00000065833.9","Breast"
"727",0.670327083761526,"ENSG00000065882.16","Breast"
"728",0.250667705638307,"ENSG00000065883.16","Breast"
"729",0.777557614996374,"ENSG00000065911.12","Breast"
"730",0.435516537444842,"ENSG00000065923.10","Breast"
"731",0.476412671852009,"ENSG00000065970.9","Breast"
"732",0.555816927070183,"ENSG00000065978.19","Breast"
"733",0.692387659289068,"ENSG00000065989.16","Breast"
"734",0.798513718995766,"ENSG00000066027.12","Breast"
"735",-0.0551535545343789,"ENSG00000066032.18","Breast"
"736",0.398679573097358,"ENSG00000066044.15","Breast"
"737",0.261219493801046,"ENSG00000066056.14","Breast"
"738",0.514388781922964,"ENSG00000066084.13","Breast"
"739",0.259167173205467,"ENSG00000066117.15","Breast"
"740",0.378333062908278,"ENSG00000066135.13","Breast"
"741",0.183603581326207,"ENSG00000066136.20","Breast"
"742",0.183823529411765,"ENSG00000066248.15","Breast"
"743",0.59055907415766,"ENSG00000066279.18","Breast"
"744",0.381632701023534,"ENSG00000066294.15","Breast"
"745",0.482276350530396,"ENSG00000066322.15","Breast"
"746",0.521126951388138,"ENSG00000066336.12","Breast"
"747",0.229060157603473,"ENSG00000066379.15","Breast"
"748",0.420361247947455,"ENSG00000066382.16","Breast"
"749",0.229675396196155,"ENSG00000066422.5","Breast"
"750",0.556645649571839,"ENSG00000066427.24","Breast"
"751",0.64677360127787,"ENSG00000066455.13","Breast"
"752",0.584749149886345,"ENSG00000066557.6","Breast"
"753",0.777756137930559,"ENSG00000066583.12","Breast"
"754",0.658149302262566,"ENSG00000066629.18","Breast"
"755",0.478053373710145,"ENSG00000066651.20","Breast"
"756",0.761336693427055,"ENSG00000066654.14","Breast"
"757",0.202631578947368,"ENSG00000066697.14","Breast"
"758",0.658783441223614,"ENSG00000066739.12","Breast"
"759",0.715790079866262,"ENSG00000066777.9","Breast"
"760",0.213765182186235,"ENSG00000066827.16","Breast"
"761",0.696560063422455,"ENSG00000066855.16","Breast"
"762",0.63059273095106,"ENSG00000066926.12","Breast"
"763",0.480371236261069,"ENSG00000066933.16","Breast"
"764",0.00494970663339455,"ENSG00000067048.17","Breast"
"765",0.890180497839064,"ENSG00000067057.17","Breast"
"766",0.789535010044904,"ENSG00000067064.11","Breast"
"767",0.686286232258909,"ENSG00000067066.17","Breast"
"768",-0.0925619835196873,"ENSG00000067082.15","Breast"
"769",0.604844623616096,"ENSG00000067141.17","Breast"
"770",-0.00905723774791166,"ENSG00000067167.8","Breast"
"771",0.711427695734905,"ENSG00000067177.15","Breast"
"772",0.198902794708667,"ENSG00000067182.8","Breast"
"773",0.425979084650523,"ENSG00000067208.14","Breast"
"774",-0.0657631877348,"ENSG00000067221.14","Breast"
"775",0.559766289871459,"ENSG00000067225.18","Breast"
"776",0.71913545270468,"ENSG00000067248.10","Breast"
"777",0.424064750168028,"ENSG00000067334.14","Breast"
"778",0.797509772074433,"ENSG00000067369.14","Breast"
"779",0.303921568627451,"ENSG00000067445.21","Breast"
"780",0.373540987903745,"ENSG00000067533.6","Breast"
"781",0.204270481938297,"ENSG00000067560.12","Breast"
"782",0.392729699497045,"ENSG00000067596.12","Breast"
"783",0.532756623482103,"ENSG00000067606.17","Breast"
"784",0.65348952624536,"ENSG00000067704.10","Breast"
"785",0.653172160321682,"ENSG00000067715.14","Breast"
"786",0.444547939657791,"ENSG00000067798.16","Breast"
"787",0.0415749290841618,"ENSG00000067829.19","Breast"
"788",0.268849782662383,"ENSG00000067836.13","Breast"
"789",0.689858636644166,"ENSG00000067955.15","Breast"
"790",0.706127627102931,"ENSG00000067992.15","Breast"
"791",-0.0167269243925073,"ENSG00000068001.14","Breast"
"792",0.549718278619132,"ENSG00000068024.16","Breast"
"793",0.462208071602518,"ENSG00000068028.17","Breast"
"794",0.578959044982975,"ENSG00000068079.8","Breast"
"795",0.664668255349735,"ENSG00000068097.15","Breast"
"796",0.584108865720743,"ENSG00000068120.15","Breast"
"797",0.304430047193523,"ENSG00000068137.15","Breast"
"798",0.420803989729388,"ENSG00000068305.17","Breast"
"799",0.0266789516437079,"ENSG00000068308.13","Breast"
"800",0.375991830464574,"ENSG00000068323.17","Breast"
"801",0.0910092080954484,"ENSG00000068354.16","Breast"
"802",0.738049350623227,"ENSG00000068366.20","Breast"
"803",0.461957423813433,"ENSG00000068383.19","Breast"
"804",0.447356254173947,"ENSG00000068394.11","Breast"
"805",0.501709716517913,"ENSG00000068400.13","Breast"
"806",0.274207151716628,"ENSG00000068438.15","Breast"
"807",0.392741935483871,"ENSG00000068489.13","Breast"
"808",0.82688551275095,"ENSG00000068615.19","Breast"
"809",0.499591863388513,"ENSG00000068650.18","Breast"
"810",0.316280976320452,"ENSG00000068654.16","Breast"
"811",0.2341186633292,"ENSG00000068697.7","Breast"
"812",0.499080393656344,"ENSG00000068724.17","Breast"
"813",-0.0410329357697779,"ENSG00000068745.15","Breast"
"814",0.508041079384402,"ENSG00000068784.13","Breast"
"815",0.611484194283948,"ENSG00000068796.18","Breast"
"816",0.53696684185135,"ENSG00000068831.19","Breast"
"817",0.770281049929733,"ENSG00000068878.15","Breast"
"818",0.426527039827827,"ENSG00000068885.15","Breast"
"819",0.45422982529627,"ENSG00000068903.20","Breast"
"820",0.632687452026762,"ENSG00000068912.14","Breast"
"821",0.456217600352726,"ENSG00000068971.14","Breast"
"822",0.344446363795377,"ENSG00000068976.14","Breast"
"823",0.542175251959687,"ENSG00000069011.16","Breast"
"824",0.743348564073372,"ENSG00000069020.18","Breast"
"825",0.547370453582958,"ENSG00000069122.19","Breast"
"826",0.0485690469574882,"ENSG00000069188.17","Breast"
"827",0.293005863248062,"ENSG00000069248.12","Breast"
"828",0.499484311764847,"ENSG00000069275.13","Breast"
"829",0.379834301005839,"ENSG00000069329.18","Breast"
"830",0.823503511289883,"ENSG00000069345.12","Breast"
"831",0.44908514487648,"ENSG00000069399.15","Breast"
"832",0.372108068196015,"ENSG00000069424.15","Breast"
"833",0.34484467314656,"ENSG00000069509.6","Breast"
"834",0.887570557374401,"ENSG00000069535.14","Breast"
"835",0.308736125171369,"ENSG00000069667.16","Breast"
"836",0.669261174848626,"ENSG00000069702.11","Breast"
"837",0.633116723918244,"ENSG00000069849.11","Breast"
